family,genus,searched.name,count,score
Leguminosae,Lotus,Lotus.maritimus,7077,0.357478279
Fabaceae,Tetragonolobus,Lotus.maritimus,7077,0.357478279
Lamiaceae,Mentha,Mentha.cervina,7094,0.338374488
Hypericaceae,Hypericum,Hypericum.montanum,7095,0.310646746
Asteraceae,Inula,Inula.hirta,7099,0.422684172
Compositae,Inula,Inula.hirta,7099,0.422684172
Ericaceae,Erica,Erica.manipuliflora,7105,0.340121359
Apiaceae,Trinia,Trinia.glauca,7121,0.288693998
Boraginaceae,Echium,Echium.angustifolium,7169,0.411892334
Linaceae,Linum,Linum.flavum,7173,0.414304341
Poaceae,Avenella,Deschampsia.flexuosa,7222,0.160157713
Poaceae,Avenella,Deschampsia.flexuosa,7222,0.160157713
Poaceae,Deschampsia,Deschampsia.flexuosa,7222,0.160157713
Poaceae,Deschampsia,Deschampsia.flexuosa,7222,0.160157713
Crassulaceae,Sedum,Sedum.andegavense,7244,0.325050626
Ophioglossaceae,Botrychium,Botrychium.lunaria,7300,0.426809567
Plantaginaceae,Plantago,Plantago.atrata,7314,0.283213543
Fabaceae,Trifolium,Trifolium.striatum,7331,0.301201764
Leguminosae,Trifolium,Trifolium.striatum,7331,0.301201764
Orchidaceae,Serapias,Serapias.parviflora,7371,0.420976071
Caryophyllaceae,Paronychia,Paronychia.capitata,7404,0.574942957
Asteraceae,Centaurea,Centaurea.decipiens,7405,0.318717345
Compositae,Centaurea,Centaurea.decipiens,7405,0.318717345
Lamiaceae,Ajuga,Ajuga.iva,7405,0.484693904
Asteraceae,Inula,Inula.ensifolia,7407,0.518706204
Compositae,Inula,Inula.ensifolia,7407,0.518706204
Orchidaceae,Ophrys,Ophrys.sphegodes,7411,0.046715244
Orchidaceae,Ophrys,Ophrys.sphegodes,7411,0.046715244
Orchidaceae,Ophrys,Ophrys.sphegodes,7411,0.046715244
Linaceae,Linum,Linum.viscosum,7493,0.654595984
Asteraceae,Filago,Filago.pygmaea,7555,0.3654318
Asteraceae,Filago,Filago.pygmaea,7555,0.3654318
Compositae,Filago,Filago.pygmaea,7555,0.3654318
Fabaceae,Scorpiurus,Scorpiurus.vermiculatus,7573,0.189889707
Leguminosae,Scorpiurus,Scorpiurus.vermiculatus,7573,0.189889707
Asteraceae,Filago,Filago.germanica,7616,0.439261803
Asteraceae,Filago,Filago.germanica,7616,0.439261803
Fabaceae,Vicia,Vicia.parviflora,7635,0.215646585
Fabaceae,Vicia,Vicia.parviflora,7635,0.215646585
Leguminosae,Vicia,Vicia.parviflora,7635,0.215646585
Papilionaceae,Vicia,Vicia.parviflora,7635,0.215646585
Boraginaceae,Myosotis,Myosotis.laxa,7669,0.311742007
Asteraceae,Centaurea,Centaurea.benedicta,7669,0.358330778
Asteraceae,Centaurea,Centaurea.benedicta,7669,0.358330778
Compositae,Centaurea,Centaurea.benedicta,7669,0.358330778
Poaceae,Triticum,Triticum.monococcum,7699,0.351767515
Asteraceae,Sonchus,Sonchus.palustris,7701,0.344905779
Compositae,Sonchus,Sonchus.palustris,7701,0.344905779
Onagraceae,Epilobium,Epilobium.palustre,7717,0.285404486
Plantaginaceae,Digitalis,Digitalis.lanata,7719,0.423036382
Scrophulariaceae,Digitalis,Digitalis.lanata,7719,0.423036382
Brassicaceae,Teesdalia,Teesdalia.nudicaulis,7732,0.387876684
Poaceae,Stipa,Stipa.capillata,7764,0.172726315
Asteraceae,Crepis,Crepis.albida,7797,0.255011554
Compositae,Crepis,Crepis.albida,7797,0.255011554
Fabaceae,Cytisus,Cytisus.multiflorus,7811,0.521082496
Hypericaceae,Hypericum,Hypericum.triquetrifolium,7832,0.504673439
Brassicaceae,Hornungia,Hornungia.petraea,7836,0.226087891
Rosaceae,Potentilla,Potentilla.grandiflora,7881,0.338607742
Campanulaceae,Campanula,Campanula.erinus,7910,0.352323941
Caryophyllaceae,Paronychia,Paronychia.kapela,7990,0.396399973
Valerianaceae,Valerianella,Valerianella.locusta,8018,0.277954534
Fabaceae,Melilotus,Melilotus.sulcatus,8049,0.316249307
Leguminosae,Melilotus,Melilotus.sulcatus,8049,0.316249307
Papilionaceae,Melilotus,Melilotus.sulcatus,8049,0.316249307
Orobanchaceae,Rhinanthus,Rhinanthus.angustifolius,8053,0.397826037
Lamiaceae,Teucrium,Teucrium.pseudochamaepitys,8071,0.588497297
Linaceae,Linum,Linum.strictum,8074,0.47288058
Cyperaceae,Carex,Carex.leporina,8212,0.345240369
Cyperaceae,Carex,Carex.leporina,8212,0.345240369
Caprifoliaceae,Valerianella,Valerianella.dentata,8213,0.202340653
Valerianaceae,Valerianella,Valerianella.dentata,8213,0.202340653
Fabaceae,Trifolium,Trifolium.purpureum,8239,0.56399429
Leguminosae,Trifolium,Trifolium.purpureum,8239,0.56399429
Papilionaceae,Trifolium,Trifolium.purpureum,8239,0.56399429
Pinaceae,Pinus,Pinus.brutia,8278,0.132916648
Ranunculaceae,Anemone,Hepatica.nobilis,8278,0.487987744
Ranunculaceae,Anemone,Hepatica.nobilis,8278,0.487987744
Ranunculaceae,Hepatica,Hepatica.nobilis,8278,0.487987744
Polygonaceae,Rumex,Rumex.intermedius,8302,0.30549733
Poaceae,Bromus,Ceratochloa.cathartica,8308,0.215458408
Poaceae,Bromus,Ceratochloa.cathartica,8308,0.215458408
Poaceae,Ceratochloa,Ceratochloa.cathartica,8308,0.215458408
Cyperaceae,Carex,Carex.nigra,8320,0.308971132
Poaceae,Apera,Apera.spica-venti,8423,0.23742336
Caryophyllaceae,Sagina,Sagina.apetala,8433,0.243504775
Asparagaceae,Ornithogalum,Ornithogalum.baeticum,8455,0.281806606
Asparagaceae,Ornithogalum,Ornithogalum.baeticum,8455,0.281806606
Fabaceae,Vicia,Vicia.lathyroides,8465,0.30677552
Fabaceae,Vicia,Vicia.lathyroides,8465,0.30677552
Leguminosae,Vicia,Vicia.lathyroides,8465,0.30677552
Papilionaceae,Vicia,Vicia.lathyroides,8465,0.30677552
Caryophyllaceae,Petrorhagia,Petrorhagia.nanteuilii,8467,0.193210025
Cyperaceae,Schoenus,Schoenus.nigricans,8504,0.326657048
Asteraceae,Inula,Inula.verbascifolia,8514,0.456421246
Compositae,Inula,Inula.verbascifolia,8514,0.456421246
Asteraceae,Centaurea,Centaurea.stoebe,8516,0.326043796
Poaceae,Poa,Poa.compressa,8521,0.120208827
Poaceae,Aristida,Aristida.adscensionis,8641,0.128246709
Lamiaceae,Lavandula,Lavandula.pedunculata,8674,0.438941895
Campanulaceae,Campanula,Campanula.bononiensis,8688,0.398853899
Cistaceae,Cistus,Cistus.lasianthus,8695,0.52915643
Cistaceae,Cistus,Cistus.lasianthus,8695,0.52915643
Lamiaceae,Phlomis,Phlomis.tuberosa,8722,0.597870978
Asparagaceae,Dipcadi,Dipcadi.serotinum,8747,0.33623503
Leguminosae,Cytisus,Cytisus.multiflorus,8748,0.521257374
Asteraceae,Echinops,Echinops.spinosissimus,8754,0.446751851
Compositae,Echinops,Echinops.spinosissimus,8754,0.446751851
Poaceae,Cynosurus,Cynosurus.echinatus,8768,0.458364464
Caprifoliaceae,Scabiosa,Sixalix.atropurpurea,8800,0.419539131
Caprifoliaceae,Scabiosa,Sixalix.atropurpurea,8800,0.419539131
Dipsacaceae,Scabiosa,Sixalix.atropurpurea,8800,0.419539131
Caprifoliaceae,Sixalix,Sixalix.atropurpurea,8800,0.419539131
Asteraceae,Pilosella,Pilosella.piloselloides,8847,0.204348369
Compositae,Pilosella,Pilosella.piloselloides,8847,0.204348369
Juncaceae,Luzula,Luzula.multiflora,8867,0.332047633
Fabaceae,Trifolium,Trifolium.aureum,8888,0.354419215
Leguminosae,Trifolium,Trifolium.aureum,8888,0.354419215
Lamiaceae,Sideritis,Sideritis.romana,8895,0.43543566
Asteraceae,Scorzoneroides,Scorzoneroides.pyrenaica,8897,0.266134018
Compositae,Scorzoneroides,Scorzoneroides.pyrenaica,8897,0.266134018
Zygophyllaceae,Fagonia,Fagonia.cretica,8925,0.648335525
Poaceae,Lolium,Lolium.multiflorum,8926,0.450552901
Cyperaceae,Carex,Carex.halleriana,8932,0.237763024
Asteraceae,Centaurea,Centaurea.diffusa,8943,0.272228115
Compositae,Centaurea,Centaurea.diffusa,8943,0.272228115
Lamiaceae,Stachys,Stachys.cretica,9003,0.376779604
Poaceae,Bromus,Bromus.secalinus,9023,0.276800741
Cyperaceae,Carex,Carex.humilis,9044,0.227078305
Caryophyllaceae,Holosteum,Holosteum.umbellatum,9081,0.220435393
Lamiaceae,Salvia,Salvia.aethiopis,9087,0.388548811
Fabaceae,Astragalus,Astragalus.cicer,9123,0.456619203
Leguminosae,Astragalus,Astragalus.cicer,9123,0.456619203
Asparagaceae,Ornithogalum,Ornithogalum.pyramidale,9195,0.374897628
Poaceae,Festuca,Festuca.ovina,9260,0.177680659
Iridaceae,Gladiolus,Gladiolus.illyricus,9265,0.356725232
Orobanchaceae,Orobanche,Orobanche.alba,9300,0.390878294
Primulaceae,Lysimachia,Lysimachia.thyrsiflora,9308,0.614325235
Plantaginaceae,Veronica,Veronica.fruticans,9356,0.513223865
Ranunculaceae,Ranunculus,Ranunculus.peltatus,9394,0.451684017
Fabaceae,Tripodion,Tripodion.tetraphyllum,9399,0.526655443
Fabaceae,Tripodion,Tripodion.tetraphyllum,9399,0.526655443
Leguminosae,Tripodion,Tripodion.tetraphyllum,9399,0.526655443
Papilionaceae,Tripodion,Tripodion.tetraphyllum,9399,0.526655443
Poaceae,Anisantha,Bromus.diandrus,9431,0.112329624
Poaceae,Anisantha,Bromus.diandrus,9431,0.112329624
Poaceae,Anisantha,Bromus.diandrus,9431,0.112329624
Poaceae,Anisantha,Bromus.diandrus,9431,0.112329624
Poaceae,Bromus,Bromus.diandrus,9431,0.112329624
Poaceae,Festuca,Festuca.filiformis,9451,0.177244774
Cyperaceae,Carex,Carex.digitata,9490,0.294627453
Boraginaceae,Cerinthe,Cerinthe.minor,9504,0.424163938
Ranunculaceae,Ranunculus,Ranunculus.aquatilis,9551,0.259110433
Ranunculaceae,Ranunculus,Ranunculus.aquatilis,9551,0.259110433
Fabaceae,Genista,Retama.sphaerocarpa,9618,0.275688553
Fabaceae,Retama,Retama.sphaerocarpa,9618,0.275688553
Leguminosae,Retama,Retama.sphaerocarpa,9618,0.275688553
Fabaceae,Onobrychis,Onobrychis.arenaria,9629,0.457381081
Amaryllidaceae,Allium,Allium.trifoliatum,9679,0.422234711
Asteraceae,Hieracium,Hieracium.pilosella,9685,0.331514599
Asteraceae,Pilosella,Hieracium.pilosella,9685,0.331514599
Asteraceae,Pilosella,Hieracium.pilosella,9685,0.331514599
Fabaceae,Trifolium,Trifolium.hirtum,9711,0.437160212
Leguminosae,Trifolium,Trifolium.hirtum,9711,0.437160212
Papilionaceae,Trifolium,Trifolium.hirtum,9711,0.437160212
Fabaceae,Lathyrus,Lathyrus.niger,9785,0.470566186
Leguminosae,Lathyrus,Lathyrus.niger,9785,0.470566186
Caryophyllaceae,Silene,Silene.conica,9790,0.355684723
Campanulaceae,Campanula,Campanula.lusitanica,9810,0.473420771
Boraginaceae,Myosotis,Myosotis.sylvatica,9860,0.337762969
Brassicaceae,Rorippa,Rorippa.pyrenaica,9883,0.344806822
Asteraceae,Centaurea,Centaurea.triumfettii,9888,0.549959599
Geraniaceae,Erodium,Erodium.botrys,9895,0.324076486
Orchidaceae,Dactylorhiza,Dactylorhiza.viridis,9902,0.534665038
Orchidaceae,Dactylorhiza,Dactylorhiza.viridis,9902,0.534665038
Fabaceae,Argyrolobium,Argyrolobium.zanonii,9907,0.538177114
Leguminosae,Argyrolobium,Argyrolobium.zanonii,9907,0.538177114
Ericaceae,Erica,Erica.australis,9949,0.416429001
Cyperaceae,Carex,Carex.spicata,9964,0.284510657
Poaceae,Melica,Melica.nutans,9984,0.370558581
Rosaceae,Rubus,Rubus.sanctus,10010,0.314207604
Poaceae,Nardus,Nardus.stricta,10063,0.216202387
Asteraceae,Senecio,Senecio.leucanthemifolius,10103,0.312585926
Compositae,Senecio,Senecio.leucanthemifolius,10103,0.312585926
Asteraceae,Xeranthemum,Xeranthemum.annuum,10125,0.57470615
Compositae,Xeranthemum,Xeranthemum.annuum,10125,0.57470615
Gentianaceae,Centaurium,Centaurium.pulchellum,10132,0.39668679
Asteraceae,Andryala,Andryala.ragusina,10132,0.430283774
Compositae,Andryala,Andryala.ragusina,10132,0.430283774
Lythraceae,Lythrum,Lythrum.hyssopifolia,10184,0.324058315
Asteraceae,Cichorium,Cichorium.pumilum,10245,0.477790325
Compositae,Cichorium,Cichorium.pumilum,10245,0.477790325
Boraginaceae,Myosotis,Myosotis.stricta,10287,0.242596637
Fabaceae,Vicia,Vicia.pannonica,10326,0.564541716
Leguminosae,Vicia,Vicia.pannonica,10326,0.564541716
Rosaceae,Crataegus,Crataegus.rhipidophylla,10331,0.310250928
Rosaceae,Crataegus,Crataegus.rhipidophylla,10331,0.310250928
Asparagaceae,Asparagus,Asparagus.aphyllus,10347,0.355537538
Liliaceae,Asparagus,Asparagus.aphyllus,10347,0.355537538
Asteraceae,Rhagadiolus,Rhagadiolus.stellatus,10480,0.198427592
Compositae,Rhagadiolus,Rhagadiolus.stellatus,10480,0.198427592
Scrophulariaceae,Verbascum,Verbascum.speciosum,10483,0.403639746
Brassicaceae,Brassica,Brassica.nigra,10516,0.204336063
Poaceae,Festuca,Festuca.pratensis,10561,0.161390612
Poaceae,Schedonorus,Festuca.pratensis,10561,0.161390612
Poaceae,Schedonorus,Festuca.pratensis,10561,0.161390612
Poaceae,Schedonorus,Festuca.pratensis,10561,0.161390612
Poaceae,Schedonorus,Festuca.pratensis,10561,0.161390612
Boraginaceae,Lappula,Lappula.squarrosa,10589,0.360798161
Poaceae,Macrochloa,Macrochloa.tenacissima,10620,0.409286119
Poaceae,Macrochloa,Macrochloa.tenacissima,10620,0.409286119
Brassicaceae,Rorippa,Rorippa.austriaca,10646,0.382530247
Poaceae,Echinochloa,Echinochloa.crus-galli,10690,0.40611161
Fabaceae,Calicotome,Calicotome.villosa,10740,0.337296874
Leguminosae,Calicotome,Calicotome.villosa,10740,0.337296874
Papilionaceae,Calicotome,Calicotome.villosa,10740,0.337296874
Fabaceae,Cytisus,Calicotome.villosa,10740,0.337296874
Poaceae,Gaudinia,Gaudinia.fragilis,10764,0.226253708
Fabaceae,Vicia,Vicia.sylvatica,10869,0.523430755
Leguminosae,Vicia,Vicia.sylvatica,10869,0.523430755
Rubiaceae,Galium,Galium.pumilum,10941,0.314310321
Poaceae,Phalaris,Phalaris.aquatica,11069,0.245550983
Asteraceae,Sonchus,Sonchus.bulbosus,11086,0.192847461
Asteraceae,Sonchus,Sonchus.bulbosus,11086,0.192847461
Compositae,Sonchus,Sonchus.bulbosus,11086,0.192847461
Apiaceae,Eryngium,Eryngium.amethystinum,11124,0.538537819
Juncaceae,Luzula,Luzula.pilosa,11229,0.35516801
Rubiaceae,Galium,Galium.murale,11251,0.261703826
Brassicaceae,Sisymbrium,Sisymbrium.orientale,11289,0.23658777
Asteraceae,Matricaria,Matricaria.recutita,11291,0.255371388
Asteraceae,Matricaria,Matricaria.recutita,11291,0.255371388
Compositae,Matricaria,Matricaria.recutita,11291,0.255371388
Asteraceae,Matricaria,Matricaria.recutita,11291,0.255371388
Caryophyllaceae,Herniaria,Herniaria.hirsuta,11355,0.260156692
Cyperaceae,Carex,Carex.caryophyllea,11377,0.310524543
Lamiaceae,Teucrium,Teucrium.pyrenaicum,11400,0.43505983
Poaceae,Puccinellia,Puccinellia.distans,11442,0.194305201
Poaceae,Lamarckia,Lamarckia.aurea,11457,0.443968211
Poaceae,Bromus,Bromus.arvensis,11502,0.231424371
Amaryllidaceae,Allium,Allium.paniculatum,11520,0.256578408
Liliaceae,Allium,Allium.paniculatum,11520,0.256578408
Caryophyllaceae,Silene,Silene.nocturna,11521,0.252366115
Fabaceae,Vicia,Vicia.grandiflora,11530,0.437037289
Leguminosae,Vicia,Vicia.grandiflora,11530,0.437037289
Brassicaceae,Erucastrum,Erucastrum.gallicum,11533,0.208283246
Euphorbiaceae,Mercurialis,Mercurialis.tomentosa,11538,0.424803721
Cyperaceae,Cyperus,Cyperus.longus,11614,0.417398418
Fabaceae,Vicia,Vicia.benghalensis,11654,0.474985924
Leguminosae,Vicia,Vicia.benghalensis,11654,0.474985924
Papilionaceae,Vicia,Vicia.benghalensis,11654,0.474985924
Poaceae,Ampelodesmos,Ampelodesmos.mauritanicus,11711,0.292431625
Asteraceae,Cirsium,Cirsium.tuberosum,11787,0.258627241
Compositae,Cirsium,Cirsium.tuberosum,11787,0.258627241
Fabaceae,Trifolium,Trifolium.ochroleucon,11899,0.407107247
Leguminosae,Trifolium,Trifolium.ochroleucon,11899,0.407107247
Fabaceae,Cytisus,Cytisus.striatus,12006,0.435079179
Leguminosae,Cytisus,Cytisus.striatus,12006,0.435079179
Fabaceae,Lathyrus,Lathyrus.tingitanus,12040,0.504098218
Leguminosae,Lathyrus,Lathyrus.tingitanus,12040,0.504098218
Fabaceae,Vicia,Vicia.narbonensis,12153,0.326882122
Fabaceae,Vicia,Vicia.narbonensis,12153,0.326882122
Leguminosae,Vicia,Vicia.narbonensis,12153,0.326882122
Papilionaceae,Vicia,Vicia.narbonensis,12153,0.326882122
Aristolochiaceae,Aristolochia,Aristolochia.pistolochia,12155,0.307611046
Brassicaceae,Brassica,Brassica.nigra,12179,0.223882385
Amaranthaceae,Caroxylon,Salsola.vermiculata,12190,0.225103487
Amaranthaceae,Caroxylon,Salsola.vermiculata,12190,0.225103487
Amaranthaceae,Salsola,Salsola.vermiculata,12190,0.225103487
Chenopodiaceae,Salsola,Salsola.vermiculata,12190,0.225103487
Asteraceae,Lactuca,Lactuca.viminea,12194,0.45469084
Compositae,Lactuca,Lactuca.viminea,12194,0.45469084
Brassicaceae,Lepidium,Lepidium.ruderale,12227,0.307462764
Brassicaceae,Lepidium,Lepidium.ruderale,12227,0.307462764
Rosaceae,Rubus,Rubus.chamaemorus,12244,0.576301073
Fabaceae,Trifolium,Trifolium.micranthum,12325,0.276003275
Leguminosae,Trifolium,Trifolium.micranthum,12325,0.276003275
Papilionaceae,Trifolium,Trifolium.micranthum,12325,0.276003275
Poaceae,Anisantha,Anisantha.tectorum,12364,0.383551671
Poaceae,Anisantha,Anisantha.tectorum,12364,0.383551671
Poaceae,Alopecurus,Alopecurus.geniculatus,12397,0.226428846
Asteraceae,Carduus,Carduus.crispus,12454,0.38194742
Compositae,Carduus,Carduus.crispus,12454,0.38194742
Fumariaceae,Hypecoum,Hypecoum.imberbe,12468,0.431369332
Papaveraceae,Hypecoum,Hypecoum.imberbe,12468,0.431369332
Plantaginaceae,Plantago,Plantago.albicans,12476,0.256964319
Amaranthaceae,Salsola,Salsola.oppositifolia,12488,0.447724725
Chenopodiaceae,Salsola,Salsola.oppositifolia,12488,0.447724725
Caprifoliaceae,Knautia,Knautia.integrifolia,12490,0.464314957
Dipsacaceae,Knautia,Knautia.integrifolia,12490,0.464314957
Juncaceae,Juncus,Juncus.tenuis,12502,0.393043101
Asteraceae,Senecio,Senecio.lividus,12509,0.217243917
Compositae,Senecio,Senecio.lividus,12509,0.217243917
Brassicaceae,Brassica,Brassica.fruticulosa,12543,0.220970326
Asteraceae,Centaurea,Centaurea.phrygia,12558,0.36335701
Compositae,Centaurea,Centaurea.phrygia,12558,0.36335701
Poaceae,Elymus,Elymus.caninus,12607,0.228629803
Poaceae,Corynephorus,Corynephorus.canescens,12707,0.397135021
Asteraceae,Cynara,Cynara.humilis,12756,0.53076583
Compositae,Cynara,Cynara.humilis,12756,0.53076583
Euphorbiaceae,Euphorbia,Euphorbia.platyphyllos,12770,0.354502004
Leguminosae,Lathyrus,Lathyrus.linifolius,12832,0.520691407
Lamiaceae,Teucrium,Teucrium.capitatum,12936,0.42027436
Fabaceae,Medicago,Medicago.rigidula,12944,0.229107287
Leguminosae,Medicago,Medicago.rigidula,12944,0.229107287
Papilionaceae,Medicago,Medicago.rigidula,12944,0.229107287
Brassicaceae,Sisymbrium,Sisymbrium.altissimum,12976,0.290113598
Cistaceae,Cistus,Cistus.clusii,12987,0.452487406
Euphorbiaceae,Euphorbia,Euphorbia.exigua,12992,0.254898604
Urticaceae,Urtica,Urtica.pilulifera,13019,0.458682489
Poaceae,Brachypodium,Brachypodium.phoenicoides,13099,0.16297732
Boraginaceae,Anchusa,Anchusa.azurea,13111,0.198583728
Fabaceae,Genista,Genista.florida,13114,0.292642544
Leguminosae,Genista,Genista.florida,13114,0.292642544
Asteraceae,Hedypnois,Hedypnois.rhagadioloides,13154,0.224654423
Compositae,Hedypnois,Hedypnois.rhagadioloides,13154,0.224654423
Fabaceae,Vicia,Vicia.bithynica,13199,0.364314292
Leguminosae,Vicia,Vicia.bithynica,13199,0.364314292
Papilionaceae,Vicia,Vicia.bithynica,13199,0.364314292
Fabaceae,Ornithopus,Ornithopus.compressus,13202,0.434998236
Leguminosae,Ornithopus,Ornithopus.compressus,13202,0.434998236
Papilionaceae,Ornithopus,Ornithopus.compressus,13202,0.434998236
Lamiaceae,Teucrium,Teucrium.montanum,13204,0.48863707
Plantaginaceae,Linaria,Linaria.genistifolia,13387,0.346397719
Scrophulariaceae,Linaria,Linaria.genistifolia,13387,0.346397719
Fabaceae,Cytisus,Cytisus.oromediterraneus,13399,0.377893437
Poaceae,Holcus,Holcus.mollis,13402,0.205364842
Juncaceae,Juncus,Juncus.bufonius,13406,0.332536239
Poaceae,Briza,Briza.minor,13407,0.334385753
Polygalaceae,Polygala,Polygala.major,13420,0.507375353
Asparagaceae,Ornithogalum,Ornithogalum.orthophyllum,13454,0.284346927
Apiaceae,Seseli,Seseli.montanum,13471,0.295994439
Poaceae,Avenella,Avenella.flexuosa,13556,0.233685594
Poaceae,Avenella,Avenella.flexuosa,13556,0.233685594
Poaceae,Deschampsia,Avenella.flexuosa,13556,0.233685594
Poaceae,Deschampsia,Avenella.flexuosa,13556,0.233685594
Cistaceae,Helianthemum,Helianthemum.syriacum,13598,0.415808153
Asteraceae,Gnaphalium,Gnaphalium.sylvaticum,13625,0.428679255
Compositae,Gnaphalium,Gnaphalium.sylvaticum,13625,0.428679255
Rubiaceae,Galium,Galium.parisiense,13630,0.243209378
Fabaceae,Ornithopus,Ornithopus.perpusillus,13703,0.434389368
Leguminosae,Ornithopus,Ornithopus.perpusillus,13703,0.434389368
Violaceae,Viola,Viola.canina,13798,0.274102699
Asteraceae,Bombycilaena,Bombycilaena.erecta,13810,0.27914873
Compositae,Bombycilaena,Bombycilaena.erecta,13810,0.27914873
Asteraceae,Hypochaeris,Hypochaeris.uniflora,13811,0.545566731
Compositae,Hypochaeris,Hypochaeris.uniflora,13811,0.545566731
Leguminosae,Genista,Genista.hirsuta,13871,0.412689876
Fabaceae,Lupinus,Lupinus.luteus,13941,0.54957469
Leguminosae,Lupinus,Lupinus.luteus,13941,0.54957469
Papilionaceae,Lupinus,Lupinus.luteus,13941,0.54957469
Ranunculaceae,Nigella,Nigella.arvensis,13959,0.450759698
Polygonaceae,Emex,Emex.spinosa,13971,0.299331333
Poaceae,Deschampsia,Deschampsia.cespitosa,14022,0.192130842
Asteraceae,Centaurea,Centaurea.napifolia,14030,0.406251975
Compositae,Centaurea,Centaurea.napifolia,14030,0.406251975
Plumbaginaceae,Limonium,Limonium.narbonense,14042,0.377101744
Poaceae,Micropyrum,Micropyrum.tenellum,14093,0.227054505
Polygonaceae,Rumex,Rumex.thyrsiflorus,14118,0.344160977
Poaceae,Vulpia,Vulpia.ciliata,14168,0.245522188
Linaceae,Linum,Linum.tenuifolium,14203,0.500236351
Lamiaceae,Ajuga,Ajuga.chamaepitys,14254,0.534146454
Geraniaceae,Erodium,Erodium.cicutarium,14270,0.492867137
Fabaceae,Astragalus,Astragalus.hamosus,14283,0.323830249
Leguminosae,Astragalus,Astragalus.hamosus,14283,0.323830249
Papilionaceae,Astragalus,Astragalus.hamosus,14283,0.323830249
